baseline 'main' (ad7fcc1affd0746a, 391 forecast dates from 1994-03-01) against this run (7239dd930035d4f8, 391 from 1994-03-01)
110 IDENTICAL  0 NUMERICAL  277 MOVED  0 REMOVED  0 ADDED
a difference is NUMERICAL up to 1e-09 in absolute value and MOVED above it; every categorical difference is MOVED
1 of the MOVED are categorical -- a verdict, a failing gate or the run's identity -- and are listed first

categorical fields that moved -- read these first:
band   section  row  field               baseline          this run          difference
-----  -------  ---  ------------------  ----------------  ----------------  ----------
MOVED  run           configuration_hash  ad7fcc1affd0746a  7239dd930035d4f8

numeric fields, largest difference first:
band   section     row                                                               field                        baseline         this run          difference
-----  ----------  ----------------------------------------------------------------  ---------------------------  ---------------  ----------------  ----------
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         brier_skill_score            0.4784015125     0.4674387953      -1.096e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 120  mean_distance_to_stationary  0.02942174929    0.01866920821     -1.075e-02
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        mean_distance_to_stationary  0.02942174929    0.01866920821     -1.075e-02
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   resolution                   0.03792679939    0.04867306424     +1.075e-02
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         area_under_the_curve         0.1751020408     0.1646938776      -1.041e-02
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 120         expected_calibration_error   0.3975937546     0.3874907577      -1.010e-02
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             reliability                  0.06501112615    0.05497100484     -1.004e-02
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 120             resolution                   0.01237640059    0.002419242394    -9.957e-03
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 60   mean_distance_to_stationary  0.1173919868     0.1074638421      -9.928e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 60         mean_distance_to_stationary  0.1173919868     0.1074638421      -9.928e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        reliability                  0.03854337551    0.04834332953     +9.800e-03
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              mean_distance_to_stationary  0.1169974903     0.1072435572      -9.754e-03
MOVED  indicators  economy_in_recession_within_horizon @ 12                          brier_skill_score            0.2478328886     0.2381736528      -9.659e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      mean_distance_to_stationary  0.1169426543     0.1072895738      -9.653e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         mean_distance_to_stationary  0.1168128704     0.1072431774      -9.570e-03
MOVED  indicators  economy_in_recession_within_horizon @ 60                          mean_distance_to_stationary  0.1168128704     0.1072431774      -9.570e-03
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 60             mean_distance_to_stationary  0.1168128704     0.1072431774      -9.570e-03
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          mean_distance_to_stationary  0.1168128704     0.1072431774      -9.570e-03
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 60                 mean_distance_to_stationary  0.1168128704     0.1072431774      -9.570e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    mean_distance_to_stationary  0.11675764       0.107289053       -9.469e-03
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 120            resolution                   0.01845972957    0.02761533463     +9.156e-03
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   resolution                   0.04023257533    0.03126434653     -8.968e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   resolution                   0.00879506599    0                 -8.795e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    brier_score                  0.2886986502     0.2800666004      -8.632e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 12    brier_score                  0.2996426999     0.3077919233      +8.149e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         logarithmic_loss             0.3711055719     0.3791264021      +8.021e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         area_under_the_curve         0.8026683087     0.7947454844      -7.923e-03
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 brier_score                  0.1656357232     0.1579718539      -7.664e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    reliability                  0.05049927682    0.05791693575     +7.418e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      expected_calibration_error   0.1621464409     0.1548515614      -7.295e-03
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 60              area_under_the_curve         0.5694878085     0.5625557538      -6.932e-03
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   expected_calibration_error   0.1026161887     0.09568662538     -6.930e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 120                        brier_score                  0.08128509014    0.07451951356     -6.766e-03
MOVED  indicators  economy_in_recession_within_horizon @ 12                          reliability                  0.05953425906    0.06622209499     +6.688e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      resolution                   0.01492675118    0.02150401148     +6.577e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         expected_calibration_error   0.04913198866    0.05564547565     +6.513e-03
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 12              resolution                   0.0107478107     0.01662765745     +5.880e-03
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   brier_score                  0.0894272578     0.09530305416     +5.876e-03
MOVED  indicators  economy_in_recession_within_horizon @ 12                          logarithmic_loss             0.6262645815     0.6321211016      +5.857e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 120                        reliability                  0.01145491411    0.005757674411    -5.697e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         brier_score                  0.0856046398     0.07997108725     -5.634e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        resolution                   0.01045689031    0.01598101556     +5.524e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      brier_skill_score            0.0861088127     0.08119921537     -4.910e-03
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             resolution                   0.03661120601    0.04135982535     +4.749e-03
MOVED  horizons    12                                                                mean_brier_skill_score       0.2153773874     0.2200206418      +4.643e-03
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 12              brier_score                  0.3360436685     0.3316559745      -4.388e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      resolution                   0.009061541853   0.01343495303     +4.373e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         logarithmic_loss             0.3434424439     0.3391864131      -4.256e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         reliability                  0.008328579194   0.004105108901    -4.223e-03
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 12          resolution                   0.1463220835     0.1421585871      -4.163e-03
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 12              reliability                  0.09480644534    0.09880851823     +4.002e-03
MOVED  indicators  economy_in_recession_within_horizon @ 12                          resolution                   0.005081790766   0.009041170763    +3.959e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 120   area_under_the_curve         0.4927572707     0.4888143177      -3.943e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         brier_skill_score            0.3073482555     0.3105727488      +3.224e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      reliability                  0.03717569496    0.04037471544     +3.199e-03
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 12   reliability                  0.0225136494     0.01931724521     -3.196e-03
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 120             area_under_the_curve         0.3959238223     0.3990978951      +3.174e-03
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 reliability                  0.02136599455    0.01820443061     -3.162e-03
MOVED  horizons    60                                                                mean_brier_skill_score       0.0727620699     0.06978059527     -2.981e-03
MOVED  indicators  federal_funds_rate_below_one_percent_within_horizon @ 60          resolution                   0.04624170131    0.04918492282     +2.943e-03
MOVED  indicators  industrial_production_growth_above_two_percent_at_horizon @ 60    expected_calibration_error   0.2132259786     0.210390658       -2.835e-03
MOVED  indicators  economy_in_recession_within_horizon @ 12                          brier_score                  0.1896659586     0.1921016251      +2.436e-03
MOVED  indicators  consumer_price_inflation_above_five_percent_within_horizon @ 120  reliability                  0.1713590463     0.1690054654      -2.354e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         reliability                  0.02147945865    0.01914003183     -2.339e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 120        brier_score                  0.1951289163     0.1974221147      +2.293e-03
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 60                 reliability                  0.1609794482     0.1631569462      +2.177e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      area_under_the_curve         0.5055805431     0.5034149592      -2.166e-03
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         brier_score                  0.1017387468     0.1038770451      +2.138e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 120                        expected_calibration_error   0.07380261987    0.07587934113     +2.077e-03
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 12                 resolution                   0.04532808371    0.04695417582     +1.626e-03
MOVED  horizons    12                                                                skill_upper_bound            0.3275860512     0.3259726182      -1.613e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 60      area_under_the_curve         0.4329423763     0.4344722081      +1.530e-03
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      brier_score                  0.2407218626     0.2420150663      +1.293e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         expected_calibration_error   0.1240370155     0.1252294124      +1.192e-03
MOVED  indicators  economy_in_recession_within_horizon @ 120                         area_under_the_curve         0.03001277139    0.02894848872     -1.064e-03
MOVED  indicators  economy_in_recession_at_horizon_date @ 120                        resolution                   0.0005353139951  0                 -5.353e-04
MOVED  indicators  federal_funds_rate_above_four_percent_at_horizon @ 12             expected_calibration_error   0.1989580283     0.1994658532      +5.078e-04
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         resolution                   0.004574888562   0.005040439394    +4.656e-04
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         brier_score                  0.08557979664    0.08518139804     -3.984e-04
MOVED  indicators  consumer_price_inflation_above_three_percent_at_horizon @ 12      logarithmic_loss             0.6765381229     0.6761753511      -3.628e-04
MOVED  indicators  economy_in_recession_at_horizon_date @ 60                         resolution                   0.0005818732505  0.0002716703917   -3.102e-04
MOVED  indicators  economy_in_recession_at_horizon_date @ 12                         reliability                  0.01947763912    0.01930866616     -1.690e-04
MOVED  indicators  unemployment_rate_above_seven_percent_within_horizon @ 12         resolution                   0.09979080466    0.09986299745     +7.219e-05
MOVED  indicators  unemployment_rate_above_five_percent_at_horizon @ 12              expected_calibration_error   0.2791819008     0.2792270052      +4.510e-05
MOVED  indicators  treasury_yield_curve_inverted_within_horizon @ 120                resolution                   0.03702866407    0.0370047735      -2.389e-05

110 further field(s) not shown: 110 IDENTICAL. Pass --tolerance-band all to see them.
